GEO.id,County_FIPS,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US22117,22117,"Washington Parish, Louisiana",31894,669,2572,770,4652,1295,13322,1545,4857,1099,2046,1049,2593,1015,1852,716
0500000US22119,22119,"Webster Parish, Louisiana",28339,426,1513,597,4931,881,10539,1532,5992,1294,1889,639,2438,695,1037,417
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",17887,1176,630,576,1394,607,7057,1147,3299,879,1001,429,2797,842,1709,891
0500000US23001,23001,"Androscoggin County, Maine",74789,336,3746,837,5189,1051,26831,1990,14445,1699,8782,1318,10115,1360,5681,1182
0500000US23003,23003,"Aroostook County, Maine",51054,257,2965,667,3909,788,19312,1249,10858,930,4631,814,6298,812,3081,621
0500000US23005,23005,"Cumberland County, Maine",207813,1206,2642,773,5809,1122,52618,3604,34074,2882,17102,2039,61048,3675,34520,2601
0500000US23007,23007,"Franklin County, Maine",21432,156,526,204,1295,466,7760,1080,3846,739,2152,569,3739,832,2114,666
0500000US23009,23009,"Hancock County, Maine",41072,266,1115,399,1876,561,12909,1248,9338,1401,3069,635,7686,1219,5079,968
0500000US23011,23011,"Kennebec County, Maine",85898,699,2185,563,4026,976,29740,2635,16817,1976,9733,1233,15079,1937,8318,1384
0500000US23013,23013,"Knox County, Maine",28644,620,645,341,1770,586,10228,1090,4817,854,1886,500,5533,823,3765,887
0500000US23015,23015,"Lincoln County, Maine",26140,269,801,378,1691,496,8692,1084,6173,923,1621,500,3715,614,3447,639
0500000US23017,23017,"Oxford County, Maine",42104,389,565,298,3054,1326,18903,1439,8028,1153,4378,905,5271,795,1905,498
0500000US23019,23019,"Penobscot County, Maine",107601,611,3695,1180,7023,1545,36320,2367,23186,2204,10970,1375,17051,1853,9356,1333
0500000US23023,23023,"Sagadahoc County, Maine",26268,856,453,299,2067,849,7256,1100,4729,1066,2761,777,5530,1283,3472,695
0500000US23025,23025,"Somerset County, Maine",37757,325,1051,438,3164,997,15468,1463,6775,1167,5084,1023,4254,823,1961,520
0500000US23027,23027,"Waldo County, Maine",28774,261,677,254,1731,462,9745,1030,4948,770,2341,666,6244,888,3088,650
0500000US23029,23029,"Washington County, Maine",23084,252,1335,338,2131,414,8304,678,4631,625,2429,401,2854,454,1400,310
0500000US23031,23031,"York County, Maine",146307,856,4409,1371,6593,1710,45258,2846,29207,2612,14841,1926,31851,2566,14148,1964
0500000US24001,24001,"Allegany County, Maryland",50031,873,1412,536,4265,774,21455,1652,10026,1353,4433,873,4692,964,3748,776
0500000US24003,24003,"Anne Arundel County, Maryland",386972,804,10836,2203,21401,2464,95004,5578,77892,4140,29392,3111,83940,4950,68507,3758
0500000US24005,24005,"Baltimore County, Maryland",575521,377,18541,2449,33472,3240,151761,6060,114401,6689,38973,2925,127582,5709,90791,4384
0500000US24009,24009,"Calvert County, Maryland",60934,641,1086,499,1665,652,19971,2301,14128,1921,5739,1151,10955,1759,7390,1233
0500000US24011,24011,"Caroline County, Maryland",21992,434,1077,377,2845,802,8061,877,3925,905,1809,617,2520,713,1755,469
0500000US24013,24013,"Carroll County, Maryland",115606,525,2213,636,7467,1452,32932,2378,23489,1755,7916,1283,24989,2593,16600,1774
0500000US24015,24015,"Cecil County, Maryland",69086,873,1519,671,5936,1193,27813,2165,13929,1575,4210,1017,8965,1281,6714,1331
0500000US24017,24017,"Charles County, Maryland",103341,664,2069,711,4380,947,34937,2556,23621,2225,9592,1446,16367,1891,12375,1641
0500000US24019,24019,"Dorchester County, Maryland",22986,498,787,346,1487,416,9573,1123,4044,756,1542,499,3480,844,2073,834
0500000US24021,24021,"Frederick County, Maryland",165190,908,5185,1253,6608,1342,43219,3172,35210,2799,12216,1362,36689,2524,26063,2336
0500000US24023,24023,"Garrett County, Maryland",21325,197,949,369,1607,479,8306,889,4053,765,2232,785,1922,523,2256,681
0500000US24025,24025,"Harford County, Maryland",172434,1270,3793,1170,8957,1449,46354,3725,38133,2532,14718,1980,35999,2922,24480,2356
0500000US24027,24027,"Howard County, Maryland",211021,326,5137,1586,4945,1213,28832,2789,30884,2413,13835,1772,64030,3239,63358,3023
0500000US24031,24031,"Montgomery County, Maryland",713839,193,41284,3881,30849,2787,95539,5190,96838,4373,35041,3204,193803,5818,220485,5928
0500000US24033,24033,"Prince George's County, Maryland",611322,11,47151,3781,38966,3526,156226,6217,133712,5639,38469,3279,115768,4565,81030,4136
0500000US24035,24035,"Queen Anne's County, Maryland",34287,474,922,388,2133,581,9233,1308,5631,1034,2630,709,8735,1175,5003,994
0500000US24037,24037,"St. Mary's County, Maryland",74038,1002,2238,1140,5098,1209,19550,2288,16558,2137,5941,1159,15080,2007,9573,1494
0500000US24039,24039,"Somerset County, Maryland",16618,950,630,378,2256,525,8094,1137,3118,841,585,308,1259,500,676,298
0500000US24041,24041,"Talbot County, Maryland",28479,422,1026,506,1103,457,7977,1386,5591,755,1627,470,5847,870,5308,1033
0500000US24043,24043,"Washington County, Maryland",104342,769,3014,797,10438,1441,40688,2312,20832,2262,8444,1398,13224,1910,7702,1110
0500000US24045,24045,"Wicomico County, Maryland",64933,774,2319,916,4840,977,20585,1974,14858,1815,5018,1059,9790,1350,7523,1260
0500000US24047,24047,"Worcester County, Maryland",38360,776,894,434,3544,842,11595,1481,9047,1100,2220,586,7582,998,3478,859
0500000US24510,24510,"Baltimore city, Maryland",425261,380,19342,2304,45871,3030,127213,5179,86735,4325,19032,1950,70616,4250,56452,2896
0500000US25001,25001,"Barnstable County, Massachusetts",165588,502,1967,743,5042,1128,41449,3268,35008,2826,15786,1692,38969,2912,27367,1947
0500000US25003,25003,"Berkshire County, Massachusetts",92514,639,2976,947,7050,1270,27285,2008,16732,1729,8471,1143,17060,1908,12940,1635
0500000US25005,25005,"Bristol County, Massachusetts",386666,548,30657,2961,29849,2454,116185,5131,71439,3809,36146,3142,65050,4370,37340,3451
0500000US25009,25009,"Essex County, Massachusetts",533931,283,29774,2862,26020,2924,139995,5663,87985,4676,44833,2943,121342,4088,83982,3865
0500000US25011,25011,"Franklin County, Massachusetts",52586,396,952,411,2162,601,15421,1236,10069,1159,5908,769,10096,1256,7978,949
0500000US25013,25013,"Hampden County, Massachusetts",315041,729,18336,2022,25924,3033,100930,4503,59595,3725,28342,2511,48921,3371,32993,2985
0500000US25015,25015,"Hampshire County, Massachusetts",100612,1247,1869,722,4416,1314,21461,2483,15318,1551,10361,1599,23715,1885,23472,1841
0500000US25017,25017,"Middlesex County, Massachusetts",1106709,355,37375,3459,39832,3277,229031,7366,142258,5898,63072,4201,290235,6585,304906,6145
0500000US25021,25021,"Norfolk County, Massachusetts",485719,566,12536,1900,17417,2134,99992,5266,68850,4174,39193,3212,136887,5106,110844,4978
0500000US25023,25023,"Plymouth County, Massachusetts",352532,930,9183,1831,15757,1922,101385,5401,67222,4062,32414,2768,81084,4331,45487,3066
0500000US25025,25025,"Suffolk County, Massachusetts",535480,434,48419,3226,32541,3123,125476,5206,74054,4771,25854,2537,130353,5263,98783,4465
0500000US25027,25027,"Worcester County, Massachusetts",559061,230,19413,2279,38921,3383,161512,5644,95250,5107,50831,3332,117640,4326,75494,4476
0500000US26005,26005,"Allegan County, Michigan",76782,686,3107,792,5133,1034,30360,2158,15926,1612,6276,914,10966,1270,5014,857
0500000US26007,26007,"Alpena County, Michigan",21444,187,1100,409,1345,371,6393,776,5906,771,3025,584,2442,554,1233,362
0500000US26009,26009,"Antrim County, Michigan",17283,189,604,377,1046,323,6007,656,3634,483,1394,343,2728,456,1870,419
0500000US26015,26015,"Barry County, Michigan",41660,111,596,345,2478,670,14923,1513,11005,1435,4326,941,6058,1013,2274,615
0500000US26017,26017,"Bay County, Michigan",74816,583,2385,774,5069,1236,26043,2044,17813,1667,10038,1280,9107,1168,4361,923
0500000US26021,26021,"Berrien County, Michigan",106760,652,2414,637,7675,1410,30139,2035,23613,1665,12030,1507,17985,1630,12904,1254
0500000US26023,26023,"Branch County, Michigan",29975,407,1203,377,1842,433,12258,1055,7534,883,3002,669,2931,609,1205,341
0500000US26025,26025,"Calhoun County, Michigan",90733,715,2120,671,6309,1224,35086,2032,20752,1799,8363,1245,12329,1410,5774,856
0500000US26027,26027,"Cass County, Michigan",36277,475,1335,536,2931,653,12880,1142,9311,920,3745,669,4326,774,1749,482
0500000US26029,26029,"Charlevoix County, Michigan",19011,199,44,31,654,226,6107,619,4187,581,1993,471,3093,452,2933,494
0500000US26031,26031,"Cheboygan County, Michigan",19276,197,405,203,1430,337,7488,789,4590,557,1523,390,2188,419,1652,490
0500000US26033,26033,"Chippewa County, Michigan",26316,512,500,207,2818,1158,9276,1006,6152,951,1901,587,3878,782,1791,433
0500000US26035,26035,"Clare County, Michigan",22203,168,975,311,2248,564,8365,743,5660,763,1910,467,1656,459,1389,366
0500000US26037,26037,"Clinton County, Michigan",51904,533,746,322,2373,653,14098,1461,13450,1166,5058,752,10810,1187,5369,849
0500000US26041,26041,"Delta County, Michigan",26649,146,342,197,929,444,8144,862,7642,944,2869,643,4447,769,2276,671
0500000US26043,26043,"Dickinson County, Michigan",18855,414,121,85,767,315,7329,917,4370,757,1492,437,3293,579,1483,482
0500000US26045,26045,"Eaton County, Michigan",75730,465,998,392,3607,824,22039,1567,20463,1495,8512,1166,12898,1101,7213,1165
0500000US26047,26047,"Emmet County, Michigan",24158,90,124,84,1648,512,5991,763,6224,773,2229,442,4585,744,3357,645
0500000US26049,26049,"Genesee County, Michigan",278345,702,6901,1191,21045,2311,89007,3633,73690,3576,29939,2499,37614,2871,20149,1936
0500000US26051,26051,"Gladwin County, Michigan",18708,163,796,382,1685,329,6892,571,5046,587,1709,368,1588,358,992,312
0500000US26055,26055,"Grand Traverse County, Michigan",66126,671,958,420,2823,881,16154,1749,17551,1736,7194,1131,13443,1564,8003,1110
0500000US26057,26057,"Gratiot County, Michigan",28651,380,1111,349,2308,399,11164,963,7390,945,2583,628,2469,548,1626,452
0500000US26059,26059,"Hillsdale County, Michigan",31178,274,1402,536,2782,664,12390,998,6736,581,2872,506,3185,591,1811,457
0500000US26061,26061,"Houghton County, Michigan",21075,427,388,233,884,302,7070,776,3716,522,1403,352,4613,713,3001,720
0500000US26063,26063,"Huron County, Michigan",23271,162,1026,311,1711,306,10052,747,4871,647,1995,365,2437,370,1179,291
0500000US26065,26065,"Ingham County, Michigan",171803,549,4937,1157,8001,1227,38012,2623,40953,2680,13818,1664,37411,2919,28671,2057
0500000US26067,26067,"Ionia County, Michigan",43430,629,971,368,3125,753,16753,1326,11454,1250,4458,1081,4869,1019,1800,524
0500000US26069,26069,"Iosco County, Michigan",19501,167,478,186,1621,520,7876,849,4227,643,1429,381,2311,491,1559,359
0500000US26073,26073,"Isabella County, Michigan",38691,450,600,259,2831,655,12821,1114,8899,789,2495,486,5639,753,5406,918
0500000US26075,26075,"Jackson County, Michigan",109882,839,2335,708,8653,1645,38270,2295,25955,1818,10584,1388,16749,1747,7336,1021
0500000US26077,26077,"Kalamazoo County, Michigan",162569,917,2232,662,6321,1160,35138,2375,39038,3114,16307,1983,36622,2719,26911,2137
0500000US26081,26081,"Kent County, Michigan",416439,213,15429,2078,27231,2574,103659,4762,91778,4948,36551,3133,95554,4255,46237,2939
0500000US26087,26087,"Lapeer County, Michigan",61936,474,1293,493,4730,803,21302,1763,15689,1432,7286,1288,8072,1268,3564,771
0500000US26089,26089,"Leelanau County, Michigan",16522,243,83,63,487,205,3265,541,3871,564,1585,489,4171,567,3060,602
0500000US26091,26091,"Lenawee County, Michigan",67689,622,2154,528,4748,782,25832,1649,17282,1485,5598,871,8414,1063,3661,701
0500000US26093,26093,"Livingston County, Michigan",130117,410,1306,488,5401,988,33221,1917,34557,1820,14137,1414,26653,1788,14842,1421
0500000US26099,26099,"Macomb County, Michigan",604764,445,22889,2959,42262,2864,184260,5631,149970,5189,61686,3473,91394,3948,52303,3091
0500000US26101,26101,"Manistee County, Michigan",17939,202,340,147,1433,332,6664,652,3404,573,2164,478,2306,469,1628,445
0500000US26103,26103,"Marquette County, Michigan",44659,383,757,397,2073,566,14102,1126,9840,1097,3764,746,9184,1069,4939,865
0500000US26105,26105,"Mason County, Michigan",20888,311,538,283,1034,352,6630,795,5453,625,2696,615,2636,494,1901,446
0500000US26107,26107,"Mecosta County, Michigan",26685,392,890,410,2241,533,10087,1033,5347,796,2698,711,3377,673,2045,590
0500000US26109,26109,"Menominee County, Michigan",17314,69,324,212,1525,478,7505,831,4280,549,1595,417,1551,380,534,237
0500000US26111,26111,"Midland County, Michigan",57912,627,996,436,2106,600,18750,2228,10928,1439,5452,955,12046,1506,7634,1049
0500000US26115,26115,"Monroe County, Michigan",104204,620,2006,741,7774,1277,38118,2333,25473,2171,11780,1245,12722,1787,6331,1033
0500000US26117,26117,"Montcalm County, Michigan",43509,343,1944,479,4527,818,17154,1211,11326,1102,3977,791,2530,504,2051,671
0500000US26121,26121,"Muskegon County, Michigan",117345,786,3030,703,9091,1440,41592,2755,30309,2289,11339,1408,15577,1653,6407,959
0500000US26123,26123,"Newaygo County, Michigan",33145,275,1040,377,3720,587,13028,768,7870,935,2376,515,3667,622,1444,342
0500000US26125,26125,"Oakland County, Michigan",869490,360,17869,2595,38472,3398,163521,5428,188851,6138,70159,3729,222443,6879,168175,5542
0500000US26127,26127,"Oceana County, Michigan",17903,265,1055,404,1453,352,5964,573,4813,573,1141,210,2396,356,1081,269
0500000US26129,26129,"Ogemaw County, Michigan",15653,203,497,206,1956,509,6553,585,3729,497,1317,316,990,246,611,217
0500000US26133,26133,"Osceola County, Michigan",16070,157,697,271,1072,311,7287,577,3305,422,1520,266,1407,313,782,230
0500000US26137,26137,"Otsego County, Michigan",17106,365,213,147,1541,457,6046,847,4022,755,1499,457,2198,623,1587,465
0500000US26139,26139,"Ottawa County, Michigan",172136,878,4955,1217,8761,1481,49274,2832,36881,2502,17566,1678,36003,2452,18696,2161
0500000US26143,26143,"Roscommon County, Michigan",18665,555,553,314,1265,382,7150,746,4836,849,1701,385,2138,585,1022,388
0500000US26145,26145,"Saginaw County, Michigan",132337,573,4820,931,10257,1482,45979,2380,33054,2329,12588,1601,16646,1918,8993,1213
0500000US26147,26147,"St. Clair County, Michigan",112232,487,2392,587,8538,1216,39224,2543,29393,1931,14185,1421,13048,1466,5452,876
0500000US26149,26149,"St. Joseph County, Michigan",40729,336,1427,428,3242,657,16191,1074,10416,1043,3461,649,3751,734,2241,586
0500000US26151,26151,"Sanilac County, Michigan",29360,178,1394,364,2358,456,11932,772,6412,674,2728,483,2897,418,1639,353
0500000US26155,26155,"Shiawassee County, Michigan",47631,294,633,260,3476,799,17431,1524,13564,1452,4806,750,5552,790,2169,510
0500000US26157,26157,"Tuscola County, Michigan",38227,353,894,311,2666,515,16571,1258,8278,820,4334,818,3451,522,2033,466
0500000US26159,26159,"Van Buren County, Michigan",50935,524,2502,589,4426,787,15838,1578,12833,1271,4877,951,7184,1195,3275,761
0500000US26161,26161,"Washtenaw County, Michigan",223966,566,4745,912,7348,1124,33255,2408,39890,2699,15173,1432,60088,3283,63467,2888
0500000US26163,26163,"Wayne County, Michigan",1170856,423,53011,3163,116346,4814,356186,6739,284682,7317,96240,4445,162183,5513,102208,4741
0500000US26165,26165,"Wexford County, Michigan",22669,231,733,314,1660,436,8411,830,5603,651,2474,447,2484,498,1304,344
0500000US27003,27003,"Anoka County, Minnesota",232345,741,4798,965,9827,1616,62367,3449,56078,2846,30572,2108,48195,2898,20508,2115
0500000US27005,27005,"Becker County, Minnesota",22820,102,441,152,1122,241,8124,718,4956,501,3051,445,3373,496,1753,426
0500000US27007,27007,"Beltrami County, Minnesota",28370,586,331,152,2428,713,6738,828,7440,880,3248,607,5028,862,3157,655
0500000US27009,27009,"Benton County, Minnesota",26993,238,858,412,1252,520,7097,780,6537,946,4054,659,5671,991,1524,523
0500000US27013,27013,"Blue Earth County, Minnesota",37417,666,465,212,1365,484,9332,932,9093,987,4755,704,8066,1101,4341,808
0500000US27015,27015,"Brown County, Minnesota",17283,239,561,263,903,252,6038,698,4224,633,2168,525,2895,525,494,220
0500000US27017,27017,"Carlton County, Minnesota",24807,394,291,164,1053,324,8256,966,5735,668,3911,606,4256,768,1305,463
0500000US27019,27019,"Carver County, Minnesota",63615,435,1429,667,1572,526,13462,1292,11184,1203,7666,1220,19106,1475,9196,1267
0500000US27021,27021,"Cass County, Minnesota",20786,223,529,191,1324,262,6952,455,5412,445,2237,299,3142,425,1190,223
0500000US27025,27025,"Chisago County, Minnesota",37513,209,476,217,2065,578,13943,1333,9305,963,4767,760,4883,803,2074,525
0500000US27027,27027,"Clay County, Minnesota",37948,469,1004,570,1555,497,9336,1192,9094,1410,4426,899,8773,1163,3760,786
0500000US27035,27035,"Crow Wing County, Minnesota",45050,511,539,241,2687,686,14475,955,11812,1188,5913,740,6279,842,3345,556
0500000US27037,27037,"Dakota County, Minnesota",278328,616,6145,1532,7932,1442,57894,3945,59223,3390,32725,2486,80697,3374,33712,2242
0500000US27039,27039,"Dodge County, Minnesota",13168,212,140,76,548,238,5072,603,2455,398,1824,466,2370,410,759,283
0500000US27041,27041,"Douglas County, Minnesota",26664,404,262,179,1052,320,7978,793,5082,839,5043,749,4822,703,2425,683
0500000US27045,27045,"Fillmore County, Minnesota",14414,83,383,155,545,183,5373,461,3333,409,1633,305,2201,358,946,256
0500000US27047,27047,"Freeborn County, Minnesota",21434,464,845,290,1291,464,7829,689,5024,678,2726,593,2865,536,854,318
0500000US27049,27049,"Goodhue County, Minnesota",32879,219,960,395,985,367,11319,1115,7544,1004,4311,861,6044,871,1716,376
0500000US27053,27053,"Hennepin County, Minnesota",845176,305,30986,2736,31953,2514,144806,5291,158284,4975,71144,3317,258100,5830,149903,5620
0500000US27057,27057,"Hubbard County, Minnesota",15034,114,361,178,646,248,4942,468,3592,381,1597,282,2470,388,1426,321
0500000US27059,27059,"Isanti County, Minnesota",26627,279,497,232,2096,632,8151,930,7787,1000,3298,743,3807,841,991,379
0500000US27061,27061,"Itasca County, Minnesota",32606,285,651,291,1273,314,9345,1059,9461,941,4419,780,5369,892,2088,564
0500000US27067,27067,"Kandiyohi County, Minnesota",28132,561,1458,530,1718,441,6683,879,7787,777,4099,622,4552,744,1835,474
0500000US27079,27079,"Le Sueur County, Minnesota",18704,259,526,178,971,272,6491,750,3839,503,2217,450,3435,602,1225,352
0500000US27083,27083,"Lyon County, Minnesota",16410,262,437,239,854,262,6308,842,2952,520,1850,466,2602,599,1407,433
0500000US27085,27085,"McLeod County, Minnesota",24424,440,506,250,1223,420,9498,1131,5771,932,3481,661,2738,657,1207,435
0500000US27091,27091,"Martin County, Minnesota",14219,420,297,153,584,194,6049,776,3149,496,1772,488,2023,521,345,207
0500000US27093,27093,"Meeker County, Minnesota",15755,173,499,216,814,260,5725,502,3309,466,2104,373,2398,416,906,254
